id,input,expected_output
267,"Michael, Sarah, Laura, and James participated in a chess tournament. No one remembered where the keys were. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
268,"Sophia was previously married to James, but currently lives with Olivia. Anna is the child of Sophia and James. The temperature reached 34 degrees during the afternoon.","{""relationships"": [{""subject"": ""Sophia"", ""predicate"": ""[SPOUSE]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""James"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""James""}], ""birthdates"": []}"
269,"Emily was previously married to Sophia, but currently lives with Robert. Thomas is the child of Emily and Sophia. They also bought a new printer for the office.","{""relationships"": [{""subject"": ""Emily"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[CHILD]"", ""object"": ""Thomas""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[PARENT]"", ""object"": ""Emily""}, {""subject"": ""Thomas"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}], ""birthdates"": []}"
270,"Anna visited Thomas along with Olivia. Later, Michael arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
271,"Olivia was born on 05/12/1980. They are married to Laura. Their child Emily was born on 02/08/2010. By the way, the price of oranges went up quite a bit this year. James is the sibling of Olivia.","{""relationships"": [{""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Olivia"", ""predicate"": ""[SIBLING]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[SIBLING]"", ""object"": ""Olivia""}], ""birthdates"": [{""entity"": ""Olivia"", ""date"": ""05/12/1980""}, {""entity"": ""Emily"", ""date"": ""02/08/2010""}]}"
272,Laura was born on 05/12/1980. They are married to Sarah. Their child Sophia was born on 02/08/2010. The team lost three consecutive matches. Anna is the sibling of Laura.,"{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sarah"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Sarah""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}], ""birthdates"": [{""entity"": ""Laura"", ""date"": ""05/12/1980""}, {""entity"": ""Sophia"", ""date"": ""02/08/2010""}]}"
273,"Michael and Anna celebrated the birthday of their daughter Robert. She received many gifts. By the way, the price of oranges went up quite a bit this year. David, Anna's sister, also attended.","{""relationships"": [{""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}, {""subject"": ""Robert"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[SIBLING]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[SIBLING]"", ""object"": ""Anna""}], ""birthdates"": []}"
274,Olivia and Robert adopted Michael years ago. Many mistakenly believe they are their nephew. Sometimes they write messages with spelling mistakes.,"{""relationships"": [{""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Michael""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}, {""subject"": ""Michael"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}], ""birthdates"": []}"
275,"David and Laura celebrated the birthday of their daughter Anna. She received many gifts. The train arrived twenty minutes late. Emily, Laura's sister, also attended.","{""relationships"": [{""subject"": ""David"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""David""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}], ""birthdates"": []}"
276,"Thomas, Michael, Laura, and James participated in a chess tournament. No one remembered where the keys were. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
277,Sophia is hitched to Olivia. Their kid Anna had a bday yesterday. No one remembered where the keys were.,"{""relationships"": [{""subject"": ""Sophia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}], ""birthdates"": []}"
278,"Robert and Anna celebrated the birthday of their daughter Olivia. She received many gifts. No one remembered where the keys were. David, Anna's sister, also attended.","{""relationships"": [{""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Olivia""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Olivia"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[SIBLING]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[SIBLING]"", ""object"": ""Anna""}], ""birthdates"": []}"
279,"Sophia and Robert celebrated the birthday of their daughter Jonathan. She received many gifts. By the way, the price of oranges went up quite a bit this year. Sarah, Robert's sister, also attended.","{""relationships"": [{""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[SIBLING]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[SIBLING]"", ""object"": ""Robert""}], ""birthdates"": []}"
280,"Sarah, Anna, James, and Robert participated in a chess tournament. By the way, the price of oranges went up quite a bit this year. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
281,"Sarah, Michael, Sophia, and Laura participated in a chess tournament. They also bought a new printer for the office. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
282,"Laura and David celebrated the birthday of their daughter Emily. She received many gifts. The train arrived twenty minutes late. Thomas, David's sister, also attended.","{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""David"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[SIBLING]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[SIBLING]"", ""object"": ""David""}], ""birthdates"": []}"
283,"David visited Robert along with Olivia. Later, Michael arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
284,"Sophia was previously married to Anna, but currently lives with Robert. Sarah is the child of Sophia and Anna. The temperature reached 34 degrees during the afternoon.","{""relationships"": [{""subject"": ""Sophia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Sarah""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Sarah"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}], ""birthdates"": []}"
285,Thomas is hitched to Michael. Their kid David had a bday yesterday. Sometimes they write messages with spelling mistakes.,"{""relationships"": [{""subject"": ""Thomas"", ""predicate"": ""[SPOUSE]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[SPOUSE]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Thomas""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}], ""birthdates"": []}"
286,"Sophia and Laura celebrated the birthday of their daughter Sarah. She received many gifts. The conference lasted for more than four hours. Michael, Laura's sister, also attended.","{""relationships"": [{""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Sarah""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Sarah"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}], ""birthdates"": []}"
287,Michael is hitched to James. Their kid Jonathan had a bday yesterday. The train arrived twenty minutes late.,"{""relationships"": [{""subject"": ""Michael"", ""predicate"": ""[SPOUSE]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[SPOUSE]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""James"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""James""}], ""birthdates"": []}"
288,"David visited James along with Thomas. Later, Sophia arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
289,"Anna visited Olivia along with Thomas. Later, Michael arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
290,"Anna, Emily, Sarah, and David participated in a chess tournament. Sometimes they write messages with spelling mistakes. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
291,"Sophia visited Jonathan along with Olivia. Later, David arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
292,"Emily and David adopted Sophia years ago. Many mistakenly believe they are their nephew. By the way, the price of oranges went up quite a bit this year.","{""relationships"": [{""subject"": ""Emily"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""David"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Emily""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""David""}], ""birthdates"": []}"
293,Laura was born on 05/12/1980. They are married to Olivia. Their child Sophia was born on 02/08/2010. The train arrived twenty minutes late. Jonathan is the sibling of Laura.,"{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}], ""birthdates"": [{""entity"": ""Laura"", ""date"": ""05/12/1980""}, {""entity"": ""Sophia"", ""date"": ""02/08/2010""}]}"
294,"Sarah visited Laura along with Jonathan. Later, Olivia arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
295,"Michael was previously married to Emily, but currently lives with David. James is the child of Michael and Emily. They also bought a new printer for the office.","{""relationships"": [{""subject"": ""Michael"", ""predicate"": ""[SPOUSE]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[SPOUSE]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""James""}, {""subject"": ""Emily"", ""predicate"": ""[CHILD]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}, {""subject"": ""James"", ""predicate"": ""[PARENT]"", ""object"": ""Emily""}], ""birthdates"": []}"
296,"Thomas and Robert celebrated the birthday of their daughter Emily. She received many gifts. They also bought a new printer for the office. Jonathan, Robert's sister, also attended.","{""relationships"": [{""subject"": ""Thomas"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Thomas""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[SIBLING]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[SIBLING]"", ""object"": ""Robert""}], ""birthdates"": []}"
297,"Robert and Michael celebrated the birthday of their daughter Anna. She received many gifts. Sometimes they write messages with spelling mistakes. Sophia, Michael's sister, also attended.","{""relationships"": [{""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[SIBLING]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[SIBLING]"", ""object"": ""Michael""}], ""birthdates"": []}"
298,"Sophia visited Robert along with James. Later, Jonathan arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
299,Michael was born on 05/12/1980. They are married to Thomas. Their child Sophia was born on 02/08/2010. No one remembered where the keys were. Anna is the sibling of Michael.,"{""relationships"": [{""subject"": ""Michael"", ""predicate"": ""[SPOUSE]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[SPOUSE]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Thomas"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Thomas""}, {""subject"": ""Michael"", ""predicate"": ""[SIBLING]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[SIBLING]"", ""object"": ""Michael""}], ""birthdates"": [{""entity"": ""Michael"", ""date"": ""05/12/1980""}, {""entity"": ""Sophia"", ""date"": ""02/08/2010""}]}"
