id,input,expected_output
351,"James was previously married to Jonathan, but currently lives with Thomas. Sophia is the child of James and Jonathan. Nobody really liked the movie they watched on Saturday.","James ---> [SPOUSE] ---> Jonathan
Jonathan ---> [SPOUSE] ---> James
James ---> [CHILD] ---> Sophia
Jonathan ---> [CHILD] ---> Sophia
Sophia ---> [PARENT] ---> James
Sophia ---> [PARENT] ---> Jonathan"
352,Robert and Emily adopted Sarah years ago. Many mistakenly believe they are their nephew. The temperature reached 34 degrees during the afternoon.,"Robert ---> [CHILD] ---> Sarah
Emily ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Robert
Sarah ---> [PARENT] ---> Emily"
353,"Michael visited Thomas along with James. Later, Laura arrived. It was unclear if there was any kinship.",
354,"Sarah was previously married to Jonathan, but currently lives with Emily. Olivia is the child of Sarah and Jonathan. By the way, the price of oranges went up quite a bit this year.","Sarah ---> [SPOUSE] ---> Jonathan
Jonathan ---> [SPOUSE] ---> Sarah
Sarah ---> [CHILD] ---> Olivia
Jonathan ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Sarah
Olivia ---> [PARENT] ---> Jonathan"
355,Laura and James adopted Olivia years ago. Many mistakenly believe they are their nephew. The team lost three consecutive matches.,"Laura ---> [CHILD] ---> Olivia
James ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Laura
Olivia ---> [PARENT] ---> James"
356,"Sophia visited James along with Jonathan. Later, Emily arrived. It was unclear if there was any kinship.",
357,Anna and Sophia adopted Sarah years ago. Many mistakenly believe they are their nephew. They also bought a new printer for the office.,"Anna ---> [CHILD] ---> Sarah
Sophia ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Anna
Sarah ---> [PARENT] ---> Sophia"
358,Laura and David adopted Robert years ago. Many mistakenly believe they are their nephew. The train arrived twenty minutes late.,"Laura ---> [CHILD] ---> Robert
David ---> [CHILD] ---> Robert
Robert ---> [PARENT] ---> Laura
Robert ---> [PARENT] ---> David"
359,"Sarah visited Jonathan along with Michael. Later, Sophia arrived. It was unclear if there was any kinship.",
360,"Sophia was previously married to David, but currently lives with Emily. Olivia is the child of Sophia and David. The internet connection failed several times.","Sophia ---> [SPOUSE] ---> David
David ---> [SPOUSE] ---> Sophia
Sophia ---> [CHILD] ---> Olivia
David ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Sophia
Olivia ---> [PARENT] ---> David"
361,Emily and Michael adopted Robert years ago. Many mistakenly believe they are their nephew. The team lost three consecutive matches.,"Emily ---> [CHILD] ---> Robert
Michael ---> [CHILD] ---> Robert
Robert ---> [PARENT] ---> Emily
Robert ---> [PARENT] ---> Michael"
362,"Jonathan, Anna, Michael, and Emily participated in a chess tournament. The team lost three consecutive matches. No family relationship was indicated.",
363,"Michael is hitched to Sophia. Their kid Sarah had a bday yesterday. By the way, the price of oranges went up quite a bit this year.","Michael ---> [SPOUSE] ---> Sophia
Sophia ---> [SPOUSE] ---> Michael
Michael ---> [CHILD] ---> Sarah
Sophia ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Michael
Sarah ---> [PARENT] ---> Sophia"
364,Sarah was born on 05/12/1980. They are married to James. Their child Emily was born on 02/08/2010. The internet connection failed several times. David is the sibling of Sarah.,"Sarah ---> [SPOUSE] ---> James
James ---> [SPOUSE] ---> Sarah
Sarah ---> [CHILD] ---> Emily
James ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Sarah
Emily ---> [PARENT] ---> James
Sarah ---> [SIBLING] ---> David
David ---> [SIBLING] ---> Sarah
Sarah ---> [BIRTHDATE] ---> 05/12/1980
Emily ---> [BIRTHDATE] ---> 02/08/2010"
365,Anna is hitched to Olivia. Their kid Jonathan had a bday yesterday. Sometimes they write messages with spelling mistakes.,"Anna ---> [SPOUSE] ---> Olivia
Olivia ---> [SPOUSE] ---> Anna
Anna ---> [CHILD] ---> Jonathan
Olivia ---> [CHILD] ---> Jonathan
Jonathan ---> [PARENT] ---> Anna
Jonathan ---> [PARENT] ---> Olivia"
366,Sophia was born on 05/12/1980. They are married to James. Their child Sarah was born on 02/08/2010. They also bought a new printer for the office. Michael is the sibling of Sophia.,"Sophia ---> [SPOUSE] ---> James
James ---> [SPOUSE] ---> Sophia
Sophia ---> [CHILD] ---> Sarah
James ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Sophia
Sarah ---> [PARENT] ---> James
Sophia ---> [SIBLING] ---> Michael
Michael ---> [SIBLING] ---> Sophia
Sophia ---> [BIRTHDATE] ---> 05/12/1980
Sarah ---> [BIRTHDATE] ---> 02/08/2010"
367,Thomas and Jonathan adopted Sophia years ago. Many mistakenly believe they are their nephew. The temperature reached 34 degrees during the afternoon.,"Thomas ---> [CHILD] ---> Sophia
Jonathan ---> [CHILD] ---> Sophia
Sophia ---> [PARENT] ---> Thomas
Sophia ---> [PARENT] ---> Jonathan"
368,Emily and Olivia adopted Anna years ago. Many mistakenly believe they are their nephew. They also bought a new printer for the office.,"Emily ---> [CHILD] ---> Anna
Olivia ---> [CHILD] ---> Anna
Anna ---> [PARENT] ---> Emily
Anna ---> [PARENT] ---> Olivia"
369,"David, Emily, Thomas, and Olivia participated in a chess tournament. Sometimes they write messages with spelling mistakes. No family relationship was indicated.",
370,"Sophia and Sarah celebrated the birthday of their daughter James. She received many gifts. By the way, the price of oranges went up quite a bit this year. Laura, Sarah's sister, also attended.","Sophia ---> [CHILD] ---> James
Sarah ---> [CHILD] ---> James
James ---> [PARENT] ---> Sophia
James ---> [PARENT] ---> Sarah
Sarah ---> [SIBLING] ---> Laura
Laura ---> [SIBLING] ---> Sarah"
371,Robert and Laura adopted Olivia years ago. Many mistakenly believe they are their nephew. The conference lasted for more than four hours.,"Robert ---> [CHILD] ---> Olivia
Laura ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Robert
Olivia ---> [PARENT] ---> Laura"
372,"Michael and Robert celebrated the birthday of their daughter Olivia. She received many gifts. They also bought a new printer for the office. Thomas, Robert's sister, also attended.","Michael ---> [CHILD] ---> Olivia
Robert ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Michael
Olivia ---> [PARENT] ---> Robert
Robert ---> [SIBLING] ---> Thomas
Thomas ---> [SIBLING] ---> Robert"
373,"Anna was previously married to Sarah, but currently lives with Robert. Sophia is the child of Anna and Sarah. The train arrived twenty minutes late.","Anna ---> [SPOUSE] ---> Sarah
Sarah ---> [SPOUSE] ---> Anna
Anna ---> [CHILD] ---> Sophia
Sarah ---> [CHILD] ---> Sophia
Sophia ---> [PARENT] ---> Anna
Sophia ---> [PARENT] ---> Sarah"
374,"Thomas was born on 05/12/1980. They are married to Emily. Their child Laura was born on 02/08/2010. By the way, the price of oranges went up quite a bit this year. Robert is the sibling of Thomas.","Thomas ---> [SPOUSE] ---> Emily
Emily ---> [SPOUSE] ---> Thomas
Thomas ---> [CHILD] ---> Laura
Emily ---> [CHILD] ---> Laura
Laura ---> [PARENT] ---> Thomas
Laura ---> [PARENT] ---> Emily
Thomas ---> [SIBLING] ---> Robert
Robert ---> [SIBLING] ---> Thomas
Thomas ---> [BIRTHDATE] ---> 05/12/1980
Laura ---> [BIRTHDATE] ---> 02/08/2010"
375,"Emily was previously married to Sophia, but currently lives with David. Olivia is the child of Emily and Sophia. Nobody really liked the movie they watched on Saturday.","Emily ---> [SPOUSE] ---> Sophia
Sophia ---> [SPOUSE] ---> Emily
Emily ---> [CHILD] ---> Olivia
Sophia ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Emily
Olivia ---> [PARENT] ---> Sophia"
376,Sarah is hitched to Thomas. Their kid Olivia had a bday yesterday. Sometimes they write messages with spelling mistakes.,"Sarah ---> [SPOUSE] ---> Thomas
Thomas ---> [SPOUSE] ---> Sarah
Sarah ---> [CHILD] ---> Olivia
Thomas ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Sarah
Olivia ---> [PARENT] ---> Thomas"
377,"Thomas, Emily, Robert, and Laura participated in a chess tournament. The internet connection failed several times. No family relationship was indicated.",
378,David and Jonathan adopted James years ago. Many mistakenly believe they are their nephew. The team lost three consecutive matches.,"David ---> [CHILD] ---> James
Jonathan ---> [CHILD] ---> James
James ---> [PARENT] ---> David
James ---> [PARENT] ---> Jonathan"
379,Anna and Jonathan adopted Sarah years ago. Many mistakenly believe they are their nephew. The temperature reached 34 degrees during the afternoon.,"Anna ---> [CHILD] ---> Sarah
Jonathan ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Anna
Sarah ---> [PARENT] ---> Jonathan"
380,"Emily and James celebrated the birthday of their daughter David. She received many gifts. Nobody really liked the movie they watched on Saturday. Thomas, James's sister, also attended.","Emily ---> [CHILD] ---> David
James ---> [CHILD] ---> David
David ---> [PARENT] ---> Emily
David ---> [PARENT] ---> James
James ---> [SIBLING] ---> Thomas
Thomas ---> [SIBLING] ---> James"
381,"Emily, James, Thomas, and Laura participated in a chess tournament. The temperature reached 34 degrees during the afternoon. No family relationship was indicated.",
382,"Robert visited Laura along with Sophia. Later, Michael arrived. It was unclear if there was any kinship.",
383,Michael is hitched to Sophia. Their kid James had a bday yesterday. No one remembered where the keys were.,"Michael ---> [SPOUSE] ---> Sophia
Sophia ---> [SPOUSE] ---> Michael
Michael ---> [CHILD] ---> James
Sophia ---> [CHILD] ---> James
James ---> [PARENT] ---> Michael
James ---> [PARENT] ---> Sophia"
384,"Anna was previously married to Sophia, but currently lives with Thomas. Sarah is the child of Anna and Sophia. No one remembered where the keys were.","Anna ---> [SPOUSE] ---> Sophia
Sophia ---> [SPOUSE] ---> Anna
Anna ---> [CHILD] ---> Sarah
Sophia ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Anna
Sarah ---> [PARENT] ---> Sophia"
385,David and Michael adopted Sophia years ago. Many mistakenly believe they are their nephew. The conference lasted for more than four hours.,"David ---> [CHILD] ---> Sophia
Michael ---> [CHILD] ---> Sophia
Sophia ---> [PARENT] ---> David
Sophia ---> [PARENT] ---> Michael"
386,"Olivia and Jonathan celebrated the birthday of their daughter Robert. She received many gifts. Sometimes they write messages with spelling mistakes. Laura, Jonathan's sister, also attended.","Olivia ---> [CHILD] ---> Robert
Jonathan ---> [CHILD] ---> Robert
Robert ---> [PARENT] ---> Olivia
Robert ---> [PARENT] ---> Jonathan
Jonathan ---> [SIBLING] ---> Laura
Laura ---> [SIBLING] ---> Jonathan"
387,"Michael visited Anna along with James. Later, Olivia arrived. It was unclear if there was any kinship.",
388,"Anna and Jonathan celebrated the birthday of their daughter Emily. She received many gifts. The conference lasted for more than four hours. Michael, Jonathan's sister, also attended.","Anna ---> [CHILD] ---> Emily
Jonathan ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Anna
Emily ---> [PARENT] ---> Jonathan
Jonathan ---> [SIBLING] ---> Michael
Michael ---> [SIBLING] ---> Jonathan"
389,Olivia is hitched to Robert. Their kid Thomas had a bday yesterday. The conference lasted for more than four hours.,"Olivia ---> [SPOUSE] ---> Robert
Robert ---> [SPOUSE] ---> Olivia
Olivia ---> [CHILD] ---> Thomas
Robert ---> [CHILD] ---> Thomas
Thomas ---> [PARENT] ---> Olivia
Thomas ---> [PARENT] ---> Robert"
390,"David visited James along with Anna. Later, Olivia arrived. It was unclear if there was any kinship.",
391,"Sophia was previously married to Laura, but currently lives with Anna. Jonathan is the child of Sophia and Laura. The team lost three consecutive matches.","Sophia ---> [SPOUSE] ---> Laura
Laura ---> [SPOUSE] ---> Sophia
Sophia ---> [CHILD] ---> Jonathan
Laura ---> [CHILD] ---> Jonathan
Jonathan ---> [PARENT] ---> Sophia
Jonathan ---> [PARENT] ---> Laura"
392,"David and Robert celebrated the birthday of their daughter Emily. She received many gifts. They also bought a new printer for the office. Thomas, Robert's sister, also attended.","David ---> [CHILD] ---> Emily
Robert ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> David
Emily ---> [PARENT] ---> Robert
Robert ---> [SIBLING] ---> Thomas
Thomas ---> [SIBLING] ---> Robert"
393,"Laura and Sarah celebrated the birthday of their daughter David. She received many gifts. The train arrived twenty minutes late. Robert, Sarah's sister, also attended.","Laura ---> [CHILD] ---> David
Sarah ---> [CHILD] ---> David
David ---> [PARENT] ---> Laura
David ---> [PARENT] ---> Sarah
Sarah ---> [SIBLING] ---> Robert
Robert ---> [SIBLING] ---> Sarah"
394,"Robert was previously married to Sarah, but currently lives with Jonathan. Emily is the child of Robert and Sarah. The temperature reached 34 degrees during the afternoon.","Robert ---> [SPOUSE] ---> Sarah
Sarah ---> [SPOUSE] ---> Robert
Robert ---> [CHILD] ---> Emily
Sarah ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Robert
Emily ---> [PARENT] ---> Sarah"
395,"Thomas was previously married to James, but currently lives with Anna. Olivia is the child of Thomas and James. The train arrived twenty minutes late.","Thomas ---> [SPOUSE] ---> James
James ---> [SPOUSE] ---> Thomas
Thomas ---> [CHILD] ---> Olivia
James ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Thomas
Olivia ---> [PARENT] ---> James"
396,"Michael visited Jonathan along with Laura. Later, Emily arrived. It was unclear if there was any kinship.",
397,"Sarah and Jonathan celebrated the birthday of their daughter Robert. She received many gifts. Sometimes they write messages with spelling mistakes. Anna, Jonathan's sister, also attended.","Sarah ---> [CHILD] ---> Robert
Jonathan ---> [CHILD] ---> Robert
Robert ---> [PARENT] ---> Sarah
Robert ---> [PARENT] ---> Jonathan
Jonathan ---> [SIBLING] ---> Anna
Anna ---> [SIBLING] ---> Jonathan"
398,Sophia and James adopted David years ago. Many mistakenly believe they are their nephew. Nobody really liked the movie they watched on Saturday.,"Sophia ---> [CHILD] ---> David
James ---> [CHILD] ---> David
David ---> [PARENT] ---> Sophia
David ---> [PARENT] ---> James"
399,"Laura visited Emily along with Michael. Later, Robert arrived. It was unclear if there was any kinship.",
400,"Anna, James, Jonathan, and Thomas participated in a chess tournament. By the way, the price of oranges went up quite a bit this year. No family relationship was indicated.",
401,"Sarah and Olivia celebrated the birthday of their daughter Jonathan. She received many gifts. They also bought a new printer for the office. Anna, Olivia's sister, also attended.","Sarah ---> [CHILD] ---> Jonathan
Olivia ---> [CHILD] ---> Jonathan
Jonathan ---> [PARENT] ---> Sarah
Jonathan ---> [PARENT] ---> Olivia
Olivia ---> [SIBLING] ---> Anna
Anna ---> [SIBLING] ---> Olivia"
402,"Jonathan, Robert, Anna, and Sarah participated in a chess tournament. Sometimes they write messages with spelling mistakes. No family relationship was indicated.",
403,"Jonathan visited Anna along with Robert. Later, Olivia arrived. It was unclear if there was any kinship.",
404,"Robert, Michael, Thomas, and Laura participated in a chess tournament. The internet connection failed several times. No family relationship was indicated.",
405,Sophia and Anna adopted James years ago. Many mistakenly believe they are their nephew. The train arrived twenty minutes late.,"Sophia ---> [CHILD] ---> James
Anna ---> [CHILD] ---> James
James ---> [PARENT] ---> Sophia
James ---> [PARENT] ---> Anna"
406,"Thomas, Michael, Sophia, and James participated in a chess tournament. The temperature reached 34 degrees during the afternoon. No family relationship was indicated.",
407,Sophia was born on 05/12/1980. They are married to James. Their child Laura was born on 02/08/2010. Nobody really liked the movie they watched on Saturday. Jonathan is the sibling of Sophia.,"Sophia ---> [SPOUSE] ---> James
James ---> [SPOUSE] ---> Sophia
Sophia ---> [CHILD] ---> Laura
James ---> [CHILD] ---> Laura
Laura ---> [PARENT] ---> Sophia
Laura ---> [PARENT] ---> James
Sophia ---> [SIBLING] ---> Jonathan
Jonathan ---> [SIBLING] ---> Sophia
Sophia ---> [BIRTHDATE] ---> 05/12/1980
Laura ---> [BIRTHDATE] ---> 02/08/2010"
408,"Sophia was previously married to Sarah, but currently lives with Michael. Emily is the child of Sophia and Sarah. No one remembered where the keys were.","Sophia ---> [SPOUSE] ---> Sarah
Sarah ---> [SPOUSE] ---> Sophia
Sophia ---> [CHILD] ---> Emily
Sarah ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Sophia
Emily ---> [PARENT] ---> Sarah"
